Name,Price
"Toshiba Dynabook Tecra A50-EC1528 15.6"" FHD Laptop i7-8550U 16GB 512GB SSD W10P","1,388"
"ASUS Chromebook Laptop 11.6, Intel Celeron, 16GB Flash Storage, 4GB RAM, C202SA-YS02",264
"Refurbished Asus 11.6"" C200MA Chromebook Laptop Intel Celeron Dual Core 2.16GHz 2GB 16GB SSD",129
"HP 17.3"" HD+ Touchscreen Laptop, Intel Core i5-8265U Processor, 8GB Memory, 256GB SSD, DVDRW, Windows 10 Home",706
Acer Laptop Aspire E5-553G-1986 AMD A12-Series A12-9700P (2.50 GHz) 8 GB Memory 1 TB HDD 128 GB SSD AMD Radeon R8 M445DX 15.6'' Windows 10 Home,629
"HP 13-AN1010NR Pavilion Laptop, 13.3'', Intel Core i5-1035G1, Intel UHD Graphics, 512GB SSD Storage, 8GB RAM, 13-AN1010NR",780
"2020 HP Pavilion 15.6 Inch Touchscreen Laptop, 10th Gen Intel Core i5-1035G1 (Beats i7-7500U), 8GB RAM, 512GB PCIe SSD, WiFi, Bluetooth, Webcam, Windows 10 + NexiGo Wireless Mouse Bundle",779
"Apple MacBook Air 13.3-Inch Laptop Intel Core i7 2.2GHz, 512GB  Z0UU1LL/A 2017 Very good Condition Refurbished",899
"Refurbished Acer Predator Triton 500 15.6"" Laptop Intel i7-9750H 2.6GHz 32GB Ram 1TB HD W10H","1,999"
"Apple MacBook Air 13.3"" Laptop, 1.4GHz, 4GB RAM, 128GB SSD - MD760LL/B - (Certified Refurbished)",529
"HP 15-DY1020NR Laptop, 15.6'', Intel Core i5-1035G1, Intel UHD Graphics, 256GB SSD Storage, 8GB RAM, 15-DY1020NR",807
"HP 14"" 9MV73UA Laptop Celeron N4000 4GB 32GB eMMC Win10S Rose Pink",229
Refurbished HP EliteBook Folio 9480m Laptop  i5 Dual-Core 8GB 500GB Win 10 Pro B v.WAA,418
"13-inch MacBook Air: 1.6GHz dual-core 8th-generation IntelCorei5 processor, 256GB - Silver.","1,113"
"HP 14 Slim Ryzen 3 3200U, AMD Radeon, Vega 3 Graphics, 4GB SDRAM,128GB SSD, Whisper Silver 14-dk0022wm",379
"13-inch MacBook Pro with Touch Bar: 1.4GHz quad-core 8th-generation Intel Core i5 processor, 256GB - Silver","1,236"
"Apple MacBook Pro MF839LL/A, 13.3-inch Laptop, 2.7GHz Intel Core i5 Processor, 8GB RAM, 256GB SSD (Certified Refurbished)",899
"HP Pavilion 15 X360 Convertible Laptop, i5-8250U, 8GB Ram, 1TB HDD",529
"Refurbished Dell Grade A Latitude E6510 15.6"" Laptop, Intel Core I5-520M 2.4G, 8G DDR3, 1T, DisplayPort, VGA, USB, DVDRW, WiFi, Windows 10 Home 64 Bit-Multi-Language, 1 Year Warranty",289
"Apple MacBook Air ""Core i5"" 1.7GHz(Turbo boost to 2.7GHz) 13"" - Refurbished",549
"dell inspiron i3452-600blk 14-inch laptop (intel celeron n3050 processor, 2gb memory, 32gb emmc flash memory, windows 10)",632
Apple MacBook Pro 15.4-Inch Retina Laptop i7 2.2GHz / 16GB DDR3 Ram / 2TB SSD / Iris Pro 1.5GB Graphics / MJLQ2LL/A + Magic-Mouse (Refurbished Grade A),"1,699"
"Refurbished HP 640 G1 14"" Laptop, Windows 10 Pro, Intel Core i5-4300M Processor, 8GB RAM, 320GB Hard Drive",389
"Dell i3552-3240BLK 15.6"" HD Laptop (Intel Pentium N3700 1.6GHz Processor, 4 GB DDR3L SDRAM, 500 GB HDD, Windows 10) Black",399
"Refurbished Dell E7440 Laptop, 14'', Core i5-4300U 1.9GHz, 8GB RAM, 500GB SSD, Windows 10 64-bit",433
"Refurbished Dell Latitude E5430 Laptop, Intel Core i5 2.6GHz 3rd Gen. Processor, 4GB DDR3, 320GB SATA HDD, Charger, 14"" LED, DVD, Windows 10 Pro 64bit w/ Restore Partition",280
"Apple MacBook Pro 13.3in Silver | 8GB RAM | 500GB | Wi-Fi | Black Case, Bluetooth Mouse and Headset Bundle | Refurbished",579
"Lenovo ThinkPad X1 Carbon 20KH002RUS 14"" Laptop i7-8650U 16GB 512GB SSD W10P","1,598"
Refurbished Lenovo ThinkPad T530 Laptop  i5 Dual-Core 8GB 500GB Win 10 Pro B v.WAA,299
Apple Certified Refurbished A Grade Macbook Air 13.3-inch Laptop 1.6GHZ Dual Core i5 (Early 2015) MJVE2LL/A 256 GB HD 4 GB Memory 1440 x 900 Display Mac OS X v10.12 Sierra Power Adapter,621
"Samsung 11.6"" Chromebook 3, Intel Celeron, 2GB Memory, 16GB Storage, HDMI, Webcam, 11 Hour Battery Life, Black",389
"Refurbished Dell Black 14"" E6420 Laptop PC with Intel Core i5 Processor, 6GB Memory, 500GB Hard Drive and Windows 10 Home",355
"Factory Refurbished Dell E5440 14"" Laptop, Windows 10 Pro, Intel Core i5-4310U Processor, 8GB RAM, 128GB Solid State Drive",330
"Lenovo ThinkPad P73 Home and Business Laptop (Intel i7-9750H 6-Core, 8GB RAM, 256GB m.2 SATA SSD + 1TB  HDD, 17.3"" Full HD (1920x1080), NVIDIA Quadro P620, Fingerprint, Bluetooth, Webcam, Win 10 Pro)","1,599"
REFURBISHED Lenovo ThinkPad T430 i5 2.6GHz 8GB 320GB DRW Windows 10 Pro 64 Laptop Computer,272
"HP 15-CN1020NR Envy X360 Convertible Laptop, 15.6'', Intel Core i7-8565U, Intel UHD Graphics 620, 512GB SSD Storage, 8GB RAM, 15-CN1020NR",947
"Apple MacBook 13.3"" Laptop Intel Core 2 Duo 500GB SSD & 8GB RAM Upgraded & Refurbished",399
"Refurbished Lenovo ThinkPad T440s 2.1GHz i7 8GB 500GB Windows 10 Pro 64 14"" Laptop B Camera",299
"Refurbished Alienware 18 18.4-Inch Gaming Laptop, Intel Core i7 3.4Ghz Processor, 32GB DDR3 Ram, 4TB HDD, Nvidia Geforce GTX 765M SLI, Windows 10 Pro","1,899"
"15"" Apple Macbook Pro Retina 2.2GHz i7 16GB Memory / 512GB SSD (Turbo Boost to 3.4GHz) - Refurbished","1,269"
"Microsoft Surface Book Laptop 13.5"" 8GB/ 128GB Intel Core i5 processor Windows 10 Pro",679
"HP Chromebook 14, 14"" Full HD Display, Intel Celeron N3350, Intel HD Graphics 500, 32GB eMMC, 4GB SDRAM, B&O Play Audio, Snow White, 14-ca051wm",374
"Toshiba Tecra A50 PS595U Home and Business Laptop (Intel i7-8550U 4-Core, 32GB RAM, 512GB m.2 SATA SSD, 15.6"" Full HD (1920x1080), Intel UHD 620, Wifi, Bluetooth, Webcam, 1xUSB 3.2, Win 10 Pro)","1,138"
"Refurbished Apple MacBook Pro Retina 13.3"" Laptop Intel i5 Dual Core 8GB 128GB SSD MF839LL/A",849
"Apple MacBook Air 13-inch Laptop 1.4GHz Core i5/8GB RAM Laptop OS X CATALINA- Refurbished, very good condition",669
"HP ENVY x360 - 15t Home and Business Laptop (Intel i7-10510U 4-Core, 32GB RAM, 1TB PCIe SSD, 15.6"" Touch  4K UHD (3840x2160), NVIDIA GeForce MX250, Active Pen, Fingerprint, Wifi, Win 10 Pro)","1,798"
"Refurbished HP 810 G2 11.6"" Laptop, Touchscreen, Windows 10 Pro, Intel Core i5-4300U Processor, 8GB RAM Memory, 120GB Solid State Drive",567
Refurbished Dell Latitude E6430 i7 3.0GHz 4GB 320GB DRW Windows 10 Pro 64 Laptop B Camera,339
Apple MacBook Pro 17-Inch Laptop - 2.2Ghz Core i7 / 4GB RAM / 750GB MC725LL/A - Refurbished,675
Refurbished Dell Latitude E6320 i5 2.5GHz 8GB 250GB DRW Windows 10 Pro 64 Laptop B Camera,319
"Refurbished HP 640 G1 14"" Laptop, Windows 10 Pro, Intel Core i5-4300M Processor, 8GB RAM, 500GB Hard Drive",389
"Google Pixelbook 12.3"", 2-in1 Touchscreen Display, Intel Core i5 Processor, 8GB, 256GB eMMC Storage, GA00123-US","1,528"
"Refurbished HP Chromebook 11 G3 11.6"" Laptop Intel Celeron Dual Core 2.16GHz 2GB 16GB SSD",120
"HP 17 Laptop 2020 Premium Business Laptop Computer I 17.3"" HD+ Display I 8th Gen Intel Quad-Core i5-8265U (>i7-7500U) I 32GB DDR4 512GB SSD 500GB HDD I Intel UHD Graphics 620 DVD WIFI Win 10",989
Refurbished Dell Latitude E6530 Laptop  i7 Dual-Core 8GB 500GB Win 10 Pro B v.WCA,318
"Lenovo Ideapad S340 15.6"" i5-8265U 8GB RAM 128GB SSD with Microsoft Office 365 12 Month Subscription Included",578
"Refurbished Dell Latitude E6430 14"" Laptop, Windows 10 Home, Intel Core i5-3210M Processor, 8GB RAM, 180GB Solid State Drive",314
"Refurbished Apple MacBook 13.3"" Intel Core 2 Duo T8300 2.4GHz 2GB 160GB Laptop",199
"Refurbished Apple MacBook Air 13.3"" Laptop Intel i5-3427U Dual Core 1.8GHz 4GB 128GB SSD",449
"HP Silver Iridium Ci5 15-cc050wm 15.6"" Laptop, Touchscreen, Windows 10 Home, Intel Core i5-7200U Processor, 12GB Memory, 1TB Hard Drive",498
"Refurbished Dell Latitude E5410 Laptop, 15.4'', Intel Core i5, 160GB, 4GB, CDRW/DVD Windows 10 Professional",189
Refurbished Dell Latitude E6430 i7 2.9GHz 4GB 320GB DVD Windows 10 Pro 64 Laptop B Camera,328
"HP Spectre x360 - 15t Home and Business Laptop (Intel i7-10510U 4-Core, 16GB RAM, 512GB SSD + 32GB Optane, 15.6"" Touch  4K UHD (3840x2160), NVIDIA MX250, Active Pen, Fingerprint, Wifi, Win 10 Home)","1,599"
"Refurbished Lenovo ThinkPad T520 15.6"" Laptop, Windows 10 Pro, Intel Core i5-2520M Processor, 4GB RAM, 320GB Hard Drive",282
"Acer A315-51-380T 15.6"" Laptop, 7th Gen Intel Core i3-7100U, 4GB DDR4, 1TB HDD, Windows 10 Home",399
Apple MacBook Pro 13.3in Silver |4GB RAM| 500GB| Wi-Fi | Bundle: Macbook Pro Case & Wireless Generic Mouse! (Refurbished),599
"Dell XPS 15 9570 Laptop, 15.6"", Intel Core i5-8300H, NVIDIA GeForce GTX 1050 4GB, 256GB SSD, 8GB RAM, XPS9570-5804SLV-PUS","1,649"
"Microsoft Surface Pro 6 12.3"" Intel Core i5 8GB RAM 128GB SSD Platinum with Black Type Cover - 8th Gen i5-8250U Quad-core - Laptop, tablet, or studio mode - Intel UHD Graphics 620 - Windows 10 Ho",864
"Acer Chromebook Spin 11 Cp311-1h-c5pn 11.6"" Touchscreen Lcd 2 In 1 Chromebook - Intel Celeron N3350 Dual-core [2 Core] 1.10 Ghz - 4 Gb Lpddr4 - 32 Gb Flash Memory - Chrome Os - 1366 X (nx-gv2aa-001)",405
"HP 15 Silver Fusion Laptop 15.6"" Touchscreen , Intel Core i3-8130U, Intel UHD Graphics 620, 1TB HDD + 16GB Intel Optane memory, 4GB SDRAM, DVD, 15-da0033wm",589
"Refurbished Dell E6540 15.6"" Laptop, Windows 10 Pro, Intel Core i7-4800MQ Processor, 8GB RAM, 750GB Hard Drive",549
Apple MacBook Pro 15-Inch Laptop - 2.2Ghz Core i7 / 4GB RAM / 500GB MD318LL/A - Refurbished Grade A or B by NETTRADEZ,649
Refurbished Apple MacBook Pro 15.4 Intel Core i7 2.5GHz 16GB 512GB Laptop MJLT2LL/A,"1,199"
"HP - 15.6"" Touch-Screen Laptop - Intel Core i5 - 12GB Memory - 256GB SSD + Optane - Natural Silver",775
"2020 HP Pavilion 15.6 Inch Touchscreen Laptop, Intel 2-Core i3-1005G1 (Beats i5-7200U), 8GB DDR4 RAM, 128GB PCIe SSD, WiFi, Bluetooth, Webcam, Windows 10 + NexiGo Wireless Mouse",749
"HP Chromebook 14, 14"" Full HD Touchscreen Display, AMD A4-9120C, AMD Radeon R4 Graphics, 4GB SDRAM, eMMC, Audio by B&O, Ink Blue, 14-db0044wm",269
"Refurbished Dell Black 14"" E6420 Laptop PC with Intel Core i10 Processor, 4GB Memory, 320GB Hard Drive and Windows 10 Pro",255
"Alienware 15 R4 Gaming Laptop, 15.6"", Intel Core? i7-8750H, NVIDIA GeForce GTX 1060 OC 6GB, 1TB HDD + 256GB PCIe M.2 SSD Storage, 16GB RAM, AW15R4-7712SLV-PUS","3,788"
"Refurbished MOTILE 14"" Performance Laptop, FHD, AMD Ryzen 3, Radeon Vega 3 Graphics, 4GB RAM, 128GB SSD, Windows 10, Silver, M141",286
"Refurbished Apple MacBook Air 13.3"" Intel Core i7 2.0GHz 8GB RAM 256GB SSD MD846LL/A Laptop OS X Catalina Very Good Condition",676
"Apple MacBook Air 13"" Laptop Intel Dual Core i5 1.4GHz (MD761LL/B) 4GB Memory / 128GB Solid State Drive (Refurbished)",598
"Acer Aspire 5, 15.6"" Full HD, Intel Core i7-7500U, 8GB DDR4 RAM, 1TB HDD, Windows 10 Home, A515-51-75UY",804
"Refurbished Dell Latitude E6430 Laptop, 14'', Intel i5 2.6GHz, 320GB SATA, 4GB DDR3, DVD, HDMI, Windows 10 Home 64bit",257
Apple Certified Refurbished A Grade Macbook Pro 15.4-inch Laptop (Retina IG) 2.2Ghz Quad Core i7 (Mid 2015) MJLQ2LL/A 256 GB SSD 16 GB Memory 2880x1800 Display Mac OS X v10.12 Sierra Power Adapter,"1,019"
"EVOO 11.6"" Convertible Touchscreen Laptop - Elite Series, Windows 10 S, Windows Hello (Fingerprint Scanner), Windows Ink, (Smart Stylus Included), Cortana, Micro HDMI, Black",249
Refurbished Dell Latitude E6430 i5 2.7GHz 4GB 320GB DVD Windows 10 Pro 64 Laptop B Camera,259
"HP Pavilion 15.6"" Gaming Laptop Intel Core i5+8300H, NVIDIA GeForce GTX 1050 4GB GPU, 8GB RAM, 16 GB Intel Optane + 1TB HDD Storage, Windows 10, 15-cx0058wm",815
"Acer Nitro 5 Laptop: Core i5-8300H, 256GB SSD, 8GB RAM, 15.6"" Full HD Display, NVidia GTX 1050 Ti",899
"Acer Aspire 7 Laptop, 15.6"" Full HD IPS Display, 9th Gen Intel Core i7-9750H, GeForce GTX 1050 3GB, 16GB DDR4, 512GB PCIe NVMe SSD, Backlit Keyboard, A715-74G-71WS","1,099"
"HP Omen Gaming Laptop 15.6? Full HD, Intel Core i7-8750H, NVIDIA GeForce GTX 1060 Graphics, 1TB HDD + 256GB SSD, 16GB SDRAM, 4 Zone Backlit Keyboard, 15-ce198wm","1,212"
"HP - 14"" Laptop - AMD Athlon Silver - 4GB Memory - 128GB SSD - Jet Black",314
"Refurbished Apple MacBook 13.3"" LED Laptop Core 2 Duo P7550 2.26GHz GeForce 9400M 2GB 250GB",275
"Refurbished Dell E7250 12.5"" Laptop, Windows 10 Pro, Intel Core i5-5300U Processor, 8GB RAM Memory, 256GB Solid State Drive",433
"Asus ROG Strix G Gaming Laptop, 15.6"" 120Hz IPS FHD, Intel i5-9300H, NVIDIA GeForce GTX 1660 Ti, 8GB DDR4, 512GB NVMe SSD, GL531GU-WB53-B (includes Gladius II Gaming Mouse - $70 value)","1,170"
"HP - Spectre x360 2-in-1 13.3"" 4K OLED Ultra HD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 1TB SSD + 32GB Optane - Nightfall Black","1,824"
"Refurbished Apple Macbook 13.3"" LED Laptop Core 2 Duo P8600 2.4GHz OS X 2GB 250GB MC516LL/A",299
"HP Chromebook 15 , 15.6"" Full HD Touchscreen, Intel Core i3-8130U, Intel UHD Graphics 620, 4GB SDRAM, 128GB eMMC, Audio by B&O, Ceramic White/Cloud Blue, Backlit Keyboard, 15-de0517wm",496
"Refurbished HP 11-v020wm 11.6"" Chromebook, Touchscreen, Chrome, Intel Celeron N3060 Processor, 4GB RAM, 16GB eMMC Drive",141
"HP Chromebook 11 G6 EE Laptop, 11.6"" HD, Celeron, 4 GB RAM, 16 GB eMMC",89
"HP Stream 14"" Laptop, Windows 10 Home 64, Office 365 Personal 1-year included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage",170
"HP 15-bp152wm 15.6"" FHD Touchscreen Laptop, Intel i7-8550U, 4GB SDRAM, 16GB Intel Optane Memory, 1TB HDD, Ash Silver",817
"Acer Predator Helios 700 PH717-71-75RX 17.3"" Gaming Notebook - Intel Core i7-9750H - 16GB - 512GB SSD - NVIDIA GeForce RTX 2080 - Windows 10 Home - Black","2,499"
"Apple MacBook Air Core i5 1.6GHz 2GB 64GB 11.6"" MC968LL/A - Grade C Refurbished",449
"Acer Predator Helios 300 Gaming Laptop, 15.6"" Full HD IPS Display w/ 144Hz Refresh Rate, Intel 6-Core i7-8750H, GeForce GTX 1060 6GB Overclockable Graphics, 16GB DDR4, 256GB NVMe SSD, PH315-51-78NP","1,399"
"Refurbished HP ProBook 640 G1 14"" Laptop, Windows 10 Pro, Intel Core i5-4300M Processor, 8GB RAM, 128GB Solid State Drive",409
"Refurbished Lenovo T540P 15.6"" Laptop, Windows 10 Pro, Intel Core i7-4600M Processor, 16GB RAM, 750GB Hard Drive",567
"Toshiba Tecra A50 PS595U Home and Business Laptop (Intel i7-8550U 4-Core, 8GB RAM, 256GB SSD, 15.6"" Full HD (1920x1080), Intel UHD 620, Wifi, Bluetooth, Webcam, 1xUSB 3.2, 4xUSB 3.0, Win 10 Pro)",958
Refurbished Apple MacBook Pro 15.4 Intel Core i7 2.2GHz 16GB 256GB Laptop MGXA2LL/A,774
Apple MacBook Air 11.6 Inch Laptop MD712LL/A (Silver) (Certified Refurbished),599
"Lenovo 15.6"" Flex 5 Touchscreen Intel QUAD i7 8GB 512GB SSD MX230 81SR000BUS Laptop Tablet Notebook",959
"HP Stream Laptop 14-ds0080nr, AMD Dual-Core A4-9120e, 4GB DDR4, 64GB eMMC, AMD Radeon R3 Graphics, Windows 10 Home in S mode, Rose Pink and Champagne Pink",246
"Dell G7 17.3"" Gaming Laptop i7-8750H 16GB RAM 256GB SSD 1TB HDD RTX 2060 60Hz - 8th Gen i7-8750H Hexa-core - 60Hz Refresh Rate - NVIDIA GeForce RTX 2060 6GB GDDR6 - Nahimic 3D Audio for Gamers -","1,599"
Certified Refurbished - Apple MacBook Pro 13-Inch Laptop  - 2.5Ghz Core i5 / 4GB RAM / 500GB MD101LL/A (Grade B),539
Lenovo 81MQ000JUS 14w W10pa A6-9220c 4gb 64gb 1yr,292
"New 2018 Dell XPS 15 9570 Gaming Laptop with 8th Gen i7-8750H 6 core NVIDIA GTX 1050Ti 4GB GDDR5 15.6"" 4K UHD Anti-Reflective Touch Thunderbolt Windows 10 Pro","2,639"
Refurbished Lenovo ThinkPad T430 i5 2.6GHz 8GB 240SSD DVD Windows 10 Pro 64 Laptop CAM,297
"Acer Aspire 3, 15.6"" HD, Intel Core i5-7200U, 6GB DDR4 RAM, 1TB HDD, Windows 10 Home - Black - A315-51-51SL",999
"Acer Aspire 5 A515-54-5649 15.6"" Full HD Laptop Computer - Black Intel Core i5-10210U Processor 1.6GHz; 8GB Memory RAM; 512GB SSD; WiFi AC",669
Apple MacBook Pro MJLQ2LL/A 15.4-Inch 256GB Laptop with Retina Display (Certified Refurbished),989
"Apple MacBook Pro 15.4"" Retina Display Intel Core i7 2.2GHz 16GB 256GB MGXA2LL/A","1,099"
"Microsoft Surface Laptop 3, 13.5"" Touch-Screen, Intel Core i7-1035G7, 16GB Memory, 256GB SSD, Iris Plus Graphics 950, Windows 10 Home, Matte Black, VEF-00022","1,599"
"Razer, Blade 15.6"" Laptop, Intel Core i7-8750, NVIDIA GeForce GTX 1060 Max-Q, 16GB Memory, 2TB HDD + 256GB SSD, Black - RZ09-02705E75-R3U1","2,515"
"HP Pavilion x360 15.6"" HD Convertible Touchscreen Laptop, Intel Core i7-8565U Processor, 8GB Memory, 512GB SSD, 2 Year Warranty Care Pack with Accidental Damage Protection, Windows 10 Home",869
"Refurbished HP EliteBook 8470P 14"" Laptop, Windows 10 Pro, Intel Core i5-3320M Processor, 8GB RAM, 128GB Solid State Drive",384
"Certified Refurbished Apple MacBook Pro 13"" i5 [2.3] [4GB] [320GB] MC700LL/A(2011)",488
Refurbished Apple A Grade Macbook Pro 15.4-inch Laptop (Retina DG) 2.5Ghz Quad Core i7 (Mid 2014) MGXC2LL/A 512 GB SSD 16 GB,"1,069"
"HP ENVY x360 - 15z Home and Business Laptop (AMD Ryzen 5 3500U 4-Core, 16GB RAM, 512GB SSD, 15.6"" Touch  Full HD (1920x1080), AMD Vega 8, Active Pen, Fingerprint, Wifi, Bluetooth, Webcam, Win 10 Home)",899
"SAMSUNG Notebook 7, 15.6 FHD LED, Intel Core i5-8265U, 8GB DDR4, 256GB SSD, Platinum Titan - NP750XBE-K03US",859
HP 17.3in HD Laptop AMD Ryzen 3 3200U 2.60GHz 4GB 128GB SSD DVDRW Windows 10,649
"Razer - Blade Stealth 13.3"" 4K Ultra HD Touch-Screen Gaming Laptop- Intel Core i7- 16GB Memory- NVIDIA GeForce MX150 - 512GB SSD - Black CNC Aluminum","2,734"
"HP Onyx Blizzard 15.6"" Laptop, FHD Screen, Intel core i7-7700, Nvidia GeForce GTX 1050 4 GB Graphic Card, 12GB Memory, 1TB HD, Windows 10 home, 15-cb045wm","1,501"
Apple Certified Refurbished A Grade MacBook Air 11.6-inch Laptop 1.6GHz Dual Core i5 (Early 2015) MJVM2LL/A 128 GB SSD 4 GB Memory 1366 x 768 Display Mac OS X v10.12 Sierra Power Adapter,524
"HP 17 Laptop 2020 Premium Business Laptop Computer I 17.3"" HD+ Display I 8th Gen Intel Quad-Core i5-8265U (>i7-7500U) I 8GB DDR4 128GB SSD 500GB HDD I Intel UHD Graphics 620 DVD WIFI Win 10",699
"HP ENVY - 17t (2020) 10th Gen Home and Business Laptop (Intel i7-10510U 4-Core, 16GB RAM, 1TB HDD + 16GB Optane, 17.3"" Touch  Full HD (1920x1080), NVIDIA MX250, Fingerprint, Wifi, Win 10 Home)","1,249"
"Refurbished Dell E6420 14.0"" Laptop, Windows 10 Pro, Intel Core i5-2520M Processor, 8GB RAM, 1TB Hard Drive",321
"Apple 13"" MacBook Air, 1.8GHz Intel Core i5 Dual Core Processor, 8GB RAM, 128GB SSD, Mac OS, Silver, MQD32LL/A (Newest Version)",999
"Refurbished Samsung 11.6"" Chromebook Intel Atom x5 1.6GHz, 2GB RAM, 16GB eMMC, Night Charcoal, Chrome OS, XE500C13-S04US",149
"Microsoft Surface Pro 3 (128 GB, Intel Core i5) (Certified Refurbished)",388
"Refurbished Dell E5470 Laptop, 14'', Intel Core i5-6300U 2.4GHz, 8GB RAM, 256GB Solid State Drive, Windows 10 Pro",309
"HP 11.6"" Celeron Touch 4GB/16GB Chromebook, 11.6"" HD IPS UWVA Corning Gorilla Glass Touch Display, Intel Celeron N3060, Intel HD Graphics, 4GB SDRAM, 16GB eMMC, 11-v020wm",177
"HP 17-by2075cl Home and Business Laptop (Intel i5-10210U 4-Core, 12GB RAM, 1TB HDD, 17.3"" HD+ (1600x900), Intel UHD Graphics, Wifi, Bluetooth, Webcam, 2xUSB 3.1, 1xHDMI, Backlit Keyboard, Win 10 Home)",749
"2019 Lenovo IdeaPad Slim 14"" HD - AMD A6-9220e - Radeon R4 - 4GB Memory - 64GB eMMC - Gray",255
"13-inch MacBook Pro with Touch Bar: 2.3GHz quad-core 8th-generation Intel Core i5 processor, 512GB - Space Gray","1,705"
"HP ENVY - 17t (2019) 10th Gen Home and Business Laptop (Intel i7-10510U 4-Core, 64GB RAM, 512GB PCIe SSD + 2TB  HDD, 17.3"" Touch  Full HD (1920x1080), NVIDIA GeForce MX250, Fingerprint, Win 10 Pro)","1,558"
"Dell XPS 9570 Home and Business Laptop (Intel i7-8850H 6-Core, 64GB RAM, 2TB PCIe SSD, 15.6"" Touch  4K UHD (3840x2160), NVIDIA GTX 1050 Ti, Wifi, Bluetooth, Webcam, 2xUSB 3.1, 1xHDMI, Win 10 Home)","2,638"
"HP 250 G7 5YN09UT 15.6"" Laptop i5-8265U 8GB 256GB SSD Windows 10 Pro",801
"Lenovo  ThinkPad P53 Home and Business Laptop (Intel i7-9750H 6-Core, 64GB RAM, 512GB m.2 SATA SSD, 15.6"" 4K UHD (3840x2160), Win 10 Pro) with Lenovo ThinkPad USB-C Dock Gen 2 (40AS0090US)","2,549"
"ASUS VivoBook S, 15.6 Full HD, Intel Core i5-8265U, 8GB DDR4 RAM, 256GB SSD,, S530FA-DB51-GN",859
"Alienware - M15 15.6"" Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 2060 - 256GB Solid State Drive - Lunar Light","2,654"
"Acer Nitro 5 ANN515-54-51M5 15.6"" Gaming Notebook - Core i5-9300H - 8GB RAM - 1TB HDD - 128GB SSD - 1920 x 1080 Display - NVIDIA GeForce GTX 1650 - Windows 10 Home - Black",829
The New Razer Blade 15 - Full HD 240Hz - RTX 2070 - 512GB (Mercury),"2,249"
"Acer Laptop Aspire 5 A515-54G-54QQ Intel Core i5 8th Gen 8265U (1.60 GHz) 8 GB Memory 512 GB SSD NVIDIA GeForce MX250 15.6"" Notebook PC Computer",759
"Refurbished Alienware 18 18.4-Inch Gaming Laptop, Intel Core i7 3.4Ghz Processor, 32GB DDR3 Ram, 4TB HDD, Nvidia Geforce GTX 765M SLI, Windows 10 Pro","1,899"
"Apple MacBook Air 13-inch Laptop 1.4GHz Core i5/8GB RAM  512 SSD Laptop OS Catalina- Refurbished, very good condition",749
"HP Premium Pavilion X360 15.6"" Full HD Touchscreen 2-in-1 Convertible Laptop (1920 x 1080), Intel i3-8130U Up to 3.4Ghz, 20GB (4GB DDR4+16GB Optane) Memory, 1TB HDD, HP Digital Pen Windows 10",764
"Refurbished HP Elitebook 2530p Laptop Notebook, Intel Core 2 Duo 1.4GHz, 3GB DDR2, 80GB SATA HDD, DVD, Windows 10 Home 32bit w/ Restore Partition",359
"HP ProBook x360 11 G3 EE School and Business Laptop-2-in-1 (Intel Celeron N4100 4-Core, 4GB RAM, 128GB SSD, 11.6"" Touch  HD (1366x768), Intel UHD 600, Wifi, Bluetooth, Webcam, Win 10 Pro Education)",358
"Apple MacBook Pro MD101LL/A Intel Core i5-3210M X2 2.5GHz 4GB 500GB 13.3"",Silver (Scratch And Dent Refurbished)",428
"HP 17.3"" HD+ Laptop, Intel Core i5-8265U, 24GB Memory: 16GB Intel Optane + 8GB RAM , 1TB Hard Drive, Webcam, DVD Writer, Windows 10 Home, 2 Year Warranty Care Pack - Gray - 17-by1022cl",849
"Dell Inspiron 14"" 2-in-1 Touchscreen Laptop Intel Core i5-10 + Office 365 Bundle","1,246"
"Dell Inspiron 17 3793 Laptop, 17.3"", Intel Core i7-1065G7,16GB RAM, 256GB M.2 [PCIe] NVMe (SSD) with 2TB HDD, NVIDIA GeForce MX230, Windows 10, i3793-7275SLV-PUS","1,273"
"Lenovo X1 Carbon 7th Generation Ultrabook: Core i7-8565U, 16GB RAM, 512GB SSD, 14"" Full HD Touch Display","1,543"
"ASUS ZenBook Duo Home and Entertainment Laptop (Intel i7-10510U 4-Core, 16GB RAM, 1TB SSD, 14.0"" Touch  Full HD (1920x1080), NVIDIA MX250, Active Pen, Wifi, Bluetooth, Webcam, 1xUSB 3.1, Win 10 Pro)","1,499"
"Acer Predator Helios 300 PH317-53-77HB 17.3"" Gaming Notebook - Intel Core i7 - 8GB RAM - 512GB SSD - NVIDIA GeForce GTX 1660Ti - Windows 10 Home - Black","1,394"
"MSI GL63 Gaming Laptop 15.6"" Intel Core i7-8750H, NVIDIA GeForce GTX 1050, 8gb RAM, 256gb SSD + 1TB HDD","1,060"
"HP 15 Graphite Mist Laptop Touchscreen, Intel Core i5-8250U, 1TB HDD + 16GB Intel Optane memory, 4GB SDRAM, DVD",699
"13-inch MacBook Pro with Touch Bar: 2.4GHz quad-core 8th-generation IntelCorei5 processor, 512GB - Silver","1,599"
